timestamp_neck,ax_neck,ay_neck,az_neck,gx_neck,gy_neck,gz_neck,times_clock_neck,5 x deep breath,5 x deep breath_notes
705821639,-3.36,-1.74,-8.85,1.33,-2.24,-1.75,2024-06-07 15:22:11.271626,0,
705821644,-3.35,-1.71,-8.85,1.47,-1.47,-1.68,2024-06-07 15:22:11.301070,0,
705821648,-3.25,-1.66,-8.72,1.47,-1.54,-1.75,2024-06-07 15:22:11.301070,0,
705821653,-3.26,-1.67,-8.74,1.61,-1.61,-1.89,2024-06-07 15:22:11.301070,0,
705821658,-3.26,-1.7,-8.82,2.17,-0.98,-2.03,2024-06-07 15:22:11.301070,0,
705821663,-3.3,-1.71,-9.01,2.59,-0.49,-1.89,2024-06-07 15:22:11.301070,0,
705821668,-3.23,-1.73,-9.14,2.45,-0.77,-1.68,2024-06-07 15:22:11.301070,0,
705821672,-3.19,-1.75,-9.15,1.68,-1.68,-1.75,2024-06-07 15:22:11.301070,0,
705821677,-3.3,-1.81,-9.11,0.7,-2.94,-2.03,2024-06-07 15:22:11.301070,0,
705821683,-3.35,-1.74,-9.15,-0.07,-4.34,-2.24,2024-06-07 15:22:11.391466,0,
705821687,-3.45,-1.74,-9.15,-0.7,-5.6,-2.38,2024-06-07 15:22:11.391466,0,
705821692,-3.48,-1.71,-9.18,-0.98,-6.37,-2.31,2024-06-07 15:22:11.391466,0,
705821697,-3.57,-1.73,-9.12,-0.77,-6.37,-1.96,2024-06-07 15:22:11.391466,0,
705821702,-3.55,-1.72,-9.03,-0.49,-5.81,-1.68,2024-06-07 15:22:11.391466,0,
705821707,-3.54,-1.73,-8.96,0.0,-4.34,-1.4,2024-06-07 15:22:11.391466,0,
705821711,-3.54,-1.73,-8.87,0.07,-2.73,-0.98,2024-06-07 15:22:11.391466,0,
705821716,-3.47,-1.76,-8.78,-0.21,-1.26,-0.63,2024-06-07 15:22:11.391466,0,
705821721,-3.36,-1.77,-8.68,-0.21,-0.14,-0.49,2024-06-07 15:22:11.392594,0,
705821725,-3.32,-1.75,-8.7,0.0,0.49,-0.35,2024-06-07 15:22:11.393641,0,
705821730,-3.25,-1.75,-8.73,0.63,0.49,-0.35,2024-06-07 15:22:11.393641,0,
705821735,-3.21,-1.73,-8.73,1.89,-0.07,-0.56,2024-06-07 15:22:11.393641,0,
705821740,-3.22,-1.77,-8.82,3.08,-0.7,-0.56,2024-06-07 15:22:11.393641,0,
705821745,-3.2,-1.77,-8.82,3.92,-1.54,-0.84,2024-06-07 15:22:11.393641,0,
705821749,-3.24,-1.78,-8.87,4.13,-2.17,-1.05,2024-06-07 15:22:11.393641,0,
705821754,-3.27,-1.78,-8.85,3.85,-2.66,-1.47,2024-06-07 15:22:11.393641,0,
705821760,-3.29,-1.78,-8.91,3.08,-2.87,-1.61,2024-06-07 15:22:11.421008,0,
705821764,-3.27,-1.78,-8.94,2.24,-2.94,-1.61,2024-06-07 15:22:11.421008,0,
705821769,-3.3,-1.82,-8.85,1.05,-2.87,-1.68,2024-06-07 15:22:11.421975,0,
705821774,-3.34,-1.78,-8.91,0.35,-2.73,-1.82,2024-06-07 15:22:11.421975,0,
705821779,-3.34,-1.76,-8.93,-0.42,-2.59,-1.82,2024-06-07 15:22:11.421975,0,
705821784,-3.3,-1.75,-8.86,-0.77,-2.31,-1.96,2024-06-07 15:22:11.421975,0,
705821788,-3.36,-1.72,-8.85,-0.91,-2.1,-2.03,2024-06-07 15:22:11.421975,0,
705821793,-3.35,-1.73,-8.84,-0.91,-2.17,-2.03,2024-06-07 15:22:11.421975,0,
705821799,-3.35,-1.7,-8.88,-0.77,-2.17,-2.1,2024-06-07 15:22:11.451151,0,
705821803,-3.39,-1.67,-8.93,-0.49,-2.03,-2.03,2024-06-07 15:22:11.451151,0,
705821808,-3.43,-1.68,-8.96,-0.21,-2.17,-2.03,2024-06-07 15:22:11.451151,0,
705821813,-3.43,-1.7,-8.98,0.35,-2.17,-1.96,2024-06-07 15:22:11.451151,0,
705821818,-3.44,-1.7,-9.0,0.98,-2.17,-1.96,2024-06-07 15:22:11.451151,0,
705821823,-3.42,-1.7,-8.99,1.26,-2.31,-1.89,2024-06-07 15:22:11.451151,0,
705821827,-3.46,-1.68,-9.0,1.12,-2.45,-1.75,2024-06-07 15:22:11.451151,0,
705821832,-3.42,-1.68,-8.99,0.98,-2.52,-1.54,2024-06-07 15:22:11.451151,0,
705821837,-3.45,-1.68,-8.99,0.77,-2.38,-1.33,2024-06-07 15:22:11.541884,0,
705821841,-3.45,-1.7,-8.96,0.77,-2.1,-1.26,2024-06-07 15:22:11.541884,0,
705821846,-3.42,-1.69,-8.98,0.42,-1.96,-1.12,2024-06-07 15:22:11.541884,0,
705821851,-3.38,-1.7,-8.96,-0.14,-1.75,-0.98,2024-06-07 15:22:11.541884,0,
705821856,-3.36,-1.68,-8.93,-0.42,-1.68,-0.91,2024-06-07 15:22:11.541884,1,
705821861,-3.32,-1.72,-8.89,-0.7,-1.54,-0.84,2024-06-07 15:22:11.541884,0,
705821865,-3.34,-1.7,-8.91,-0.91,-1.54,-0.77,2024-06-07 15:22:11.541884,0,
705821870,-3.3,-1.68,-8.82,-0.91,-1.75,-0.84,2024-06-07 15:22:11.541884,0,
705821876,-3.32,-1.67,-8.89,-0.77,-1.96,-0.91,2024-06-07 15:22:11.543124,0,
705821880,-3.33,-1.65,-8.86,-0.63,-2.1,-0.91,2024-06-07 15:22:11.543124,0,
705821885,-3.3,-1.68,-8.86,-0.42,-2.1,-0.98,2024-06-07 15:22:11.543124,0,
705821890,-3.32,-1.73,-8.89,-0.28,-2.17,-0.98,2024-06-07 15:22:11.543124,0,
705821895,-3.33,-1.7,-8.87,-0.28,-2.1,-1.05,2024-06-07 15:22:11.543124,0,
705821900,-3.37,-1.77,-8.87,-0.42,-1.75,-1.19,2024-06-07 15:22:11.543124,0,
705821904,-3.35,-1.74,-8.85,-0.63,-1.12,-1.19,2024-06-07 15:22:11.543124,0,
705821909,-3.36,-1.75,-8.83,-0.77,-0.7,-1.26,2024-06-07 15:22:11.543124,0,
705821915,-3.42,-1.76,-8.86,-0.91,-0.63,-1.26,2024-06-07 15:22:11.571006,0,
705821919,-3.39,-1.73,-8.87,-0.98,-0.7,-1.4,2024-06-07 15:22:11.571006,0,
705821924,-3.36,-1.73,-8.91,-0.98,-0.98,-1.47,2024-06-07 15:22:11.571006,0,
705821929,-3.38,-1.66,-8.89,-0.91,-1.47,-1.68,2024-06-07 15:22:11.571006,0,
705821934,-3.4,-1.68,-8.97,-0.49,-1.89,-1.68,2024-06-07 15:22:11.571006,0,
705821939,-3.42,-1.7,-8.96,0.0,-1.89,-1.68,2024-06-07 15:22:11.571006,0,
705821943,-3.46,-1.73,-8.93,0.35,-1.61,-1.75,2024-06-07 15:22:11.571006,0,
705821948,-3.44,-1.69,-8.87,0.7,-1.05,-1.75,2024-06-07 15:22:11.571006,0,
705821954,-3.42,-1.68,-8.81,0.98,-0.56,-1.96,2024-06-07 15:22:11.661316,0,
705821958,-3.41,-1.68,-8.86,1.33,-0.07,-1.96,2024-06-07 15:22:11.661316,0,
705821963,-3.37,-1.65,-8.86,1.75,0.07,-1.96,2024-06-07 15:22:11.661316,0,
705821968,-3.36,-1.67,-8.84,2.17,-0.07,-1.89,2024-06-07 15:22:11.661316,0,
705821973,-3.33,-1.68,-8.88,2.87,-0.35,-1.82,2024-06-07 15:22:11.661316,0,
705821978,-3.32,-1.69,-8.83,3.08,-0.91,-1.75,2024-06-07 15:22:11.661316,0,
705821982,-3.32,-1.69,-8.88,3.29,-1.33,-1.75,2024-06-07 15:22:11.661316,0,
705821987,-3.36,-1.68,-8.89,3.29,-1.61,-1.68,2024-06-07 15:22:11.661316,0,
705821993,-3.36,-1.66,-8.91,3.29,-1.68,-1.75,2024-06-07 15:22:11.663182,0,
705821997,-3.36,-1.7,-8.86,3.01,-1.54,-1.61,2024-06-07 15:22:11.664225,0,
705822002,-3.33,-1.69,-8.92,3.08,-1.19,-1.47,2024-06-07 15:22:11.664225,0,
705822007,-3.37,-1.69,-8.92,3.01,-0.98,-1.61,2024-06-07 15:22:11.664225,0,
705822012,-3.35,-1.7,-8.9,2.8,-0.84,-1.47,2024-06-07 15:22:11.664225,0,
705822017,-3.33,-1.72,-8.93,2.8,-0.77,-1.47,2024-06-07 15:22:11.664225,0,
705822021,-3.34,-1.73,-8.93,2.59,-0.77,-1.4,2024-06-07 15:22:11.664225,0,
705822026,-3.33,-1.79,-8.96,2.17,-0.98,-1.4,2024-06-07 15:22:11.664225,0,
705822031,-3.4,-1.71,-8.97,1.75,-1.12,-1.33,2024-06-07 15:22:11.691285,0,
705822035,-3.4,-1.77,-8.98,1.19,-1.19,-1.26,2024-06-07 15:22:11.691285,0,
705822040,-3.36,-1.74,-9.01,0.49,-1.12,-1.26,2024-06-07 15:22:11.691285,0,
705822045,-3.35,-1.75,-8.98,-0.07,-1.12,-1.26,2024-06-07 15:22:11.691285,0,
705822050,-3.34,-1.7,-8.99,-0.7,-1.4,-1.26,2024-06-07 15:22:11.691285,0,
705822055,-3.38,-1.73,-8.97,-0.98,-1.54,-1.26,2024-06-07 15:22:11.691285,0,
705822059,-3.36,-1.77,-8.92,-1.26,-1.54,-1.12,2024-06-07 15:22:11.691285,0,
705822064,-3.37,-1.75,-8.92,-1.19,-1.75,-1.33,2024-06-07 15:22:11.691285,0,
705822070,-3.39,-1.73,-8.89,-0.98,-1.75,-1.33,2024-06-07 15:22:11.721072,0,
705822074,-3.33,-1.71,-8.88,-0.91,-1.61,-1.33,2024-06-07 15:22:11.721072,0,
705822079,-3.35,-1.72,-8.9,-0.63,-1.4,-1.33,2024-06-07 15:22:11.721072,0,
705822084,-3.36,-1.7,-8.88,-0.21,-1.33,-1.4,2024-06-07 15:22:11.721072,0,
705822089,-3.3,-1.65,-8.88,0.0,-1.33,-1.4,2024-06-07 15:22:11.721072,0,
705822094,-3.33,-1.7,-8.84,0.07,-1.26,-1.47,2024-06-07 15:22:11.721072,0,
705822098,-3.3,-1.68,-8.86,0.28,-1.26,-1.47,2024-06-07 15:22:11.721072,0,
705822103,-3.34,-1.69,-8.84,0.42,-1.54,-1.68,2024-06-07 15:22:11.721072,0,
705822109,-3.34,-1.73,-8.84,0.42,-1.82,-1.75,2024-06-07 15:22:11.780720,0,
705822113,-3.34,-1.7,-8.92,0.56,-1.96,-1.89,2024-06-07 15:22:11.780720,0,
705822118,-3.36,-1.67,-8.9,0.56,-1.96,-1.75,2024-06-07 15:22:11.780720,0,
705822123,-3.35,-1.68,-8.88,0.77,-1.89,-1.82,2024-06-07 15:22:11.780720,0,
705822128,-3.35,-1.69,-8.87,0.77,-1.61,-1.89,2024-06-07 15:22:11.780720,0,
705822133,-3.35,-1.62,-8.84,0.77,-1.61,-1.75,2024-06-07 15:22:11.780720,0,
705822137,-3.35,-1.64,-8.88,1.12,-1.68,-1.75,2024-06-07 15:22:11.780720,0,
705822142,-3.35,-1.67,-8.88,1.26,-1.61,-1.75,2024-06-07 15:22:11.780720,0,
705822147,-3.4,-1.65,-8.85,1.47,-1.68,-1.75,2024-06-07 15:22:11.811180,0,
705822151,-3.41,-1.68,-8.93,1.4,-1.82,-1.75,2024-06-07 15:22:11.811180,0,
705822156,-3.4,-1.66,-8.94,1.19,-1.75,-1.68,2024-06-07 15:22:11.811180,0,
705822161,-3.37,-1.69,-8.96,1.19,-1.68,-1.68,2024-06-07 15:22:11.811180,0,
705822166,-3.39,-1.7,-8.94,1.05,-1.68,-1.61,2024-06-07 15:22:11.811180,0,
705822171,-3.4,-1.7,-8.92,0.77,-1.68,-1.61,2024-06-07 15:22:11.811180,0,
705822175,-3.36,-1.71,-8.96,0.42,-1.68,-1.54,2024-06-07 15:22:11.811180,0,
705822180,-3.35,-1.72,-8.93,0.35,-1.82,-1.4,2024-06-07 15:22:11.811180,0,
705822186,-3.41,-1.66,-8.93,0.28,-2.03,-1.47,2024-06-07 15:22:11.840977,0,
705822190,-3.42,-1.72,-8.96,0.14,-2.03,-1.4,2024-06-07 15:22:11.842027,0,
705822195,-3.41,-1.71,-8.94,-0.07,-2.03,-1.26,2024-06-07 15:22:11.842027,0,
705822200,-3.36,-1.67,-8.96,-0.07,-1.96,-1.33,2024-06-07 15:22:11.842027,0,
705822205,-3.37,-1.72,-8.94,-0.07,-1.75,-1.4,2024-06-07 15:22:11.842027,0,
705822210,-3.34,-1.72,-8.9,-0.21,-1.68,-1.4,2024-06-07 15:22:11.842027,0,
705822214,-3.38,-1.66,-8.9,-0.35,-1.61,-1.47,2024-06-07 15:22:11.842027,0,
705822219,-3.37,-1.7,-8.88,-0.42,-1.61,-1.54,2024-06-07 15:22:11.842027,0,
705822224,-3.34,-1.65,-8.87,-0.28,-1.61,-1.82,2024-06-07 15:22:11.931774,0,
705822228,-3.36,-1.62,-8.88,-0.07,-1.47,-1.82,2024-06-07 15:22:11.931774,0,
705822233,-3.36,-1.63,-8.88,0.21,-1.4,-1.75,2024-06-07 15:22:11.931774,0,
705822238,-3.35,-1.61,-8.88,0.84,-1.19,-1.82,2024-06-07 15:22:11.931774,0,
705822243,-3.33,-1.62,-8.88,1.26,-0.98,-1.82,2024-06-07 15:22:11.931774,0,
705822248,-3.38,-1.63,-8.86,1.47,-0.98,-1.75,2024-06-07 15:22:11.931774,0,
705822252,-3.36,-1.63,-8.88,1.54,-0.98,-1.68,2024-06-07 15:22:11.931774,0,
705822257,-3.37,-1.71,-8.92,1.89,-0.98,-1.68,2024-06-07 15:22:11.931774,0,
705822263,-3.37,-1.68,-8.93,2.1,-1.26,-1.54,2024-06-07 15:22:11.933768,0,
705822267,-3.37,-1.7,-8.95,1.75,-1.54,-1.4,2024-06-07 15:22:11.933768,0,
705822272,-3.32,-1.73,-8.92,1.12,-1.68,-1.54,2024-06-07 15:22:11.933768,0,
705822277,-3.39,-1.73,-8.89,0.49,-1.33,-1.54,2024-06-07 15:22:11.933768,0,
705822282,-3.36,-1.7,-8.87,0.0,-1.12,-1.54,2024-06-07 15:22:11.933768,0,
705822287,-3.33,-1.68,-8.89,-0.35,-0.98,-1.54,2024-06-07 15:22:11.933768,0,
705822291,-3.41,-1.7,-8.88,-0.14,-1.05,-1.47,2024-06-07 15:22:11.933768,0,
705822296,-3.33,-1.68,-8.92,0.42,-2.1,-1.47,2024-06-07 15:22:11.933768,0,
705822302,-3.29,-1.63,-8.84,0.7,-3.43,-1.54,2024-06-07 15:22:11.960670,0,
705822306,-3.38,-1.67,-8.72,1.26,-3.43,-1.96,2024-06-07 15:22:11.960670,0,
705822311,-3.44,-1.62,-8.81,2.03,-1.54,-2.17,2024-06-07 15:22:11.960670,0,
705822316,-3.38,-1.58,-8.86,3.08,-0.14,-2.17,2024-06-07 15:22:11.960670,0,
705822321,-3.34,-1.54,-8.79,3.08,0.56,-1.89,2024-06-07 15:22:11.960670,0,
705822326,-3.3,-1.62,-8.68,3.22,0.56,-2.03,2024-06-07 15:22:11.960670,0,
705822330,-3.28,-1.67,-8.69,3.64,0.21,-2.17,2024-06-07 15:22:11.960670,0,
705822335,-3.35,-1.75,-8.89,4.13,0.07,-2.31,2024-06-07 15:22:11.960670,0,
705822340,-3.3,-1.7,-9.09,4.48,-0.14,-2.24,2024-06-07 15:22:12.006481,0,
705822344,-3.32,-1.73,-9.19,4.06,-0.84,-1.96,2024-06-07 15:22:12.006481,0,
705822349,-3.33,-1.73,-9.19,2.8,-1.89,-2.1,2024-06-07 15:22:12.006481,0,
705822354,-3.39,-1.74,-9.11,1.68,-3.22,-2.45,2024-06-07 15:22:12.006481,0,
705822359,-3.46,-1.75,-9.07,0.7,-4.69,-2.73,2024-06-07 15:22:12.006481,0,
705822364,-3.57,-1.73,-9.06,0.07,-5.81,-2.8,2024-06-07 15:22:12.006481,0,
705822368,-3.58,-1.71,-9.02,-0.07,-6.09,-2.59,2024-06-07 15:22:12.006481,0,
705822373,-3.54,-1.7,-8.9,0.28,-5.04,-2.17,2024-06-07 15:22:12.006481,0,
705822379,-3.49,-1.67,-8.91,0.7,-3.22,-1.61,2024-06-07 15:22:12.036178,0,
705822383,-3.43,-1.69,-8.79,1.33,-1.33,-1.26,2024-06-07 15:22:12.036178,0,
705822388,-3.36,-1.7,-8.75,1.54,0.14,-0.91,2024-06-07 15:22:12.036178,0,
705822393,-3.3,-1.73,-8.72,1.96,0.84,-0.91,2024-06-07 15:22:12.036178,0,
705822398,-3.18,-1.7,-8.76,2.59,0.84,-0.91,2024-06-07 15:22:12.036178,0,
705822403,-3.21,-1.72,-8.8,3.08,0.42,-1.05,2024-06-07 15:22:12.036178,0,
705822407,-3.19,-1.7,-8.8,3.36,-0.35,-1.26,2024-06-07 15:22:12.036178,0,
705822412,-3.26,-1.71,-8.84,3.57,-1.26,-1.61,2024-06-07 15:22:12.036178,0,
705822417,-3.29,-1.73,-8.88,3.71,-2.1,-1.96,2024-06-07 15:22:12.126652,0,
705822421,-3.32,-1.71,-8.93,3.43,-2.59,-2.17,2024-06-07 15:22:12.126652,0,
705822426,-3.38,-1.74,-8.91,3.08,-2.73,-2.24,2024-06-07 15:22:12.126652,0,
705822431,-3.41,-1.76,-8.89,2.73,-2.73,-2.24,2024-06-07 15:22:12.126652,0,
705822436,-3.41,-1.74,-8.94,2.17,-2.31,-2.03,2024-06-07 15:22:12.126652,0,
705822441,-3.41,-1.72,-8.93,1.61,-1.96,-2.1,2024-06-07 15:22:12.126652,0,
705822445,-3.37,-1.75,-8.91,0.91,-1.75,-1.96,2024-06-07 15:22:12.126652,0,
705822450,-3.4,-1.72,-8.89,0.42,-1.54,-2.03,2024-06-07 15:22:12.126652,0,
705822456,-3.42,-1.71,-8.91,0.07,-1.4,-2.1,2024-06-07 15:22:12.128446,0,
705822460,-3.39,-1.68,-8.94,0.14,-1.26,-2.1,2024-06-07 15:22:12.128446,0,
705822465,-3.41,-1.68,-8.94,0.0,-1.12,-2.03,2024-06-07 15:22:12.128446,0,
705822470,-3.4,-1.63,-8.97,0.28,-0.98,-1.96,2024-06-07 15:22:12.128446,0,
705822475,-3.41,-1.63,-8.95,0.7,-1.05,-2.03,2024-06-07 15:22:12.128446,0,
705822480,-3.41,-1.61,-8.97,1.26,-1.26,-2.03,2024-06-07 15:22:12.128446,0,
705822484,-3.38,-1.62,-8.93,1.75,-1.47,-2.17,2024-06-07 15:22:12.128446,0,
705822489,-3.42,-1.63,-8.92,2.17,-1.75,-2.17,2024-06-07 15:22:12.128446,0,
705822495,-3.42,-1.68,-8.94,2.38,-1.89,-2.1,2024-06-07 15:22:12.155869,0,
705822499,-3.41,-1.67,-8.99,2.52,-1.82,-1.89,2024-06-07 15:22:12.155869,0,
705822504,-3.4,-1.74,-8.98,2.38,-1.68,-1.82,2024-06-07 15:22:12.155869,0,
705822509,-3.38,-1.71,-9.0,1.89,-1.54,-1.75,2024-06-07 15:22:12.155869,0,
705822514,-3.37,-1.72,-8.96,1.47,-1.61,-1.61,2024-06-07 15:22:12.155869,0,
705822519,-3.41,-1.71,-8.91,0.84,-1.54,-1.47,2024-06-07 15:22:12.155869,0,
705822523,-3.34,-1.68,-8.94,0.28,-1.4,-1.4,2024-06-07 15:22:12.155869,0,
705822528,-3.36,-1.66,-8.88,0.0,-1.54,-1.47,2024-06-07 15:22:12.155869,0,
705822534,-3.33,-1.67,-8.92,-0.21,-1.61,-1.47,2024-06-07 15:22:12.185791,0,
705822538,-3.36,-1.66,-8.87,-0.14,-1.54,-1.4,2024-06-07 15:22:12.185791,0,
705822543,-3.39,-1.66,-8.89,0.0,-1.54,-1.33,2024-06-07 15:22:12.185791,0,
705822548,-3.36,-1.65,-8.89,0.35,-1.61,-1.4,2024-06-07 15:22:12.185791,0,
705822553,-3.36,-1.66,-8.88,0.7,-1.68,-1.4,2024-06-07 15:22:12.185791,0,
705822558,-3.4,-1.68,-8.9,0.98,-1.75,-1.47,2024-06-07 15:22:12.185791,0,
705822562,-3.39,-1.75,-8.94,1.33,-1.75,-1.54,2024-06-07 15:22:12.185791,0,
705822567,-3.41,-1.77,-8.93,1.19,-1.75,-1.4,2024-06-07 15:22:12.186840,0,
705822573,-3.4,-1.76,-9.0,1.05,-1.68,-1.33,2024-06-07 15:22:12.275838,0,
705822577,-3.42,-1.75,-8.97,0.77,-1.47,-1.47,2024-06-07 15:22:12.276838,0,
705822582,-3.43,-1.76,-8.94,0.35,-1.19,-1.47,2024-06-07 15:22:12.276838,0,
705822587,-3.37,-1.76,-8.89,-0.28,-0.77,-1.54,2024-06-07 15:22:12.276838,0,
705822592,-3.43,-1.76,-8.86,-0.7,-0.14,-1.61,2024-06-07 15:22:12.276838,0,
705822597,-3.37,-1.73,-8.86,-0.56,0.42,-1.54,2024-06-07 15:22:12.276838,0,
705822601,-3.35,-1.69,-8.84,-0.63,0.49,-1.54,2024-06-07 15:22:12.276838,0,
705822606,-3.34,-1.67,-8.82,-0.42,0.14,-1.82,2024-06-07 15:22:12.276838,0,
705822612,-3.41,-1.62,-8.85,0.42,-0.35,-2.03,2024-06-07 15:22:12.278877,0,
705822616,-3.36,-1.63,-8.91,1.12,-0.98,-2.03,2024-06-07 15:22:12.278877,0,
705822621,-3.39,-1.67,-8.94,2.1,-1.47,-2.24,2024-06-07 15:22:12.278877,0,
705822626,-3.39,-1.67,-8.98,2.8,-1.68,-2.24,2024-06-07 15:22:12.278877,0,
705822631,-3.37,-1.66,-8.94,2.94,-1.75,-2.24,2024-06-07 15:22:12.278877,0,
705822636,-3.4,-1.71,-8.9,2.73,-1.54,-2.1,2024-06-07 15:22:12.278877,0,
705822640,-3.38,-1.68,-8.88,2.17,-1.19,-2.1,2024-06-07 15:22:12.278877,0,
705822645,-3.39,-1.67,-8.84,1.82,-1.05,-1.96,2024-06-07 15:22:12.278877,0,
705822650,-3.38,-1.67,-8.85,1.89,-1.05,-1.82,2024-06-07 15:22:12.306324,0,
705822654,-3.37,-1.66,-8.87,2.17,-1.05,-1.75,2024-06-07 15:22:12.306324,0,
705822659,-3.36,-1.71,-8.9,2.52,-1.19,-1.68,2024-06-07 15:22:12.306324,0,
705822664,-3.36,-1.66,-8.92,2.73,-1.26,-1.68,2024-06-07 15:22:12.306324,0,
705822669,-3.36,-1.69,-8.9,2.59,-1.54,-1.68,2024-06-07 15:22:12.306324,0,
705822674,-3.35,-1.73,-8.89,2.66,-1.75,-1.68,2024-06-07 15:22:12.306324,0,
705822678,-3.38,-1.69,-8.91,2.66,-1.68,-1.54,2024-06-07 15:22:12.306324,0,
705822683,-3.38,-1.73,-8.94,2.8,-1.33,-1.47,2024-06-07 15:22:12.306324,0,
705822689,-3.39,-1.75,-8.92,3.01,-0.91,-1.47,2024-06-07 15:22:12.395757,0,
705822693,-3.41,-1.74,-8.91,3.01,-0.56,-1.54,2024-06-07 15:22:12.395757,0,
705822698,-3.4,-1.72,-8.96,2.87,-0.28,-1.54,2024-06-07 15:22:12.395757,0,
705822703,-3.36,-1.76,-8.97,2.66,-0.28,-1.47,2024-06-07 15:22:12.395757,0,
705822708,-3.37,-1.74,-8.98,2.17,-0.49,-1.54,2024-06-07 15:22:12.395757,0,
705822713,-3.35,-1.79,-9.0,1.47,-0.7,-1.54,2024-06-07 15:22:12.396784,0,
705822717,-3.39,-1.75,-9.01,0.84,-0.84,-1.61,2024-06-07 15:22:12.396784,0,
705822722,-3.36,-1.75,-9.04,0.21,-0.91,-1.68,2024-06-07 15:22:12.396784,0,
705822727,-3.38,-1.76,-9.0,-0.49,-1.12,-1.75,2024-06-07 15:22:12.398789,0,
705822731,-3.39,-1.73,-8.96,-0.84,-1.26,-1.75,2024-06-07 15:22:12.398789,0,
705822736,-3.37,-1.74,-8.95,-1.05,-1.33,-1.75,2024-06-07 15:22:12.398789,0,
705822741,-3.37,-1.72,-8.94,-1.05,-1.33,-1.82,2024-06-07 15:22:12.398789,0,
705822746,-3.32,-1.73,-8.91,-1.12,-1.4,-1.82,2024-06-07 15:22:12.398789,0,
705822751,-3.37,-1.71,-8.93,-0.7,-1.61,-1.82,2024-06-07 15:22:12.398789,0,
705822755,-3.37,-1.68,-8.9,-0.42,-1.54,-1.75,2024-06-07 15:22:12.398789,0,
705822760,-3.32,-1.67,-8.89,-0.14,-1.47,-1.82,2024-06-07 15:22:12.398789,0,
705822766,-3.39,-1.69,-8.88,0.14,-1.47,-1.82,2024-06-07 15:22:12.426395,0,
705822770,-3.32,-1.68,-8.85,0.21,-1.47,-1.96,2024-06-07 15:22:12.426395,0,
705822775,-3.33,-1.68,-8.88,0.28,-1.4,-1.89,2024-06-07 15:22:12.426395,0,
705822780,-3.35,-1.63,-8.9,0.35,-1.47,-1.89,2024-06-07 15:22:12.426395,0,
705822785,-3.36,-1.66,-8.88,0.42,-1.47,-1.89,2024-06-07 15:22:12.426395,0,
705822790,-3.37,-1.68,-8.91,0.56,-1.61,-1.96,2024-06-07 15:22:12.426395,0,
705822794,-3.39,-1.65,-8.9,0.63,-1.68,-1.89,2024-06-07 15:22:12.426395,0,
705822799,-3.36,-1.67,-8.85,0.63,-1.68,-1.82,2024-06-07 15:22:12.426395,0,
705822805,-3.42,-1.65,-8.9,0.84,-1.68,-1.82,2024-06-07 15:22:12.456755,0,
705822809,-3.4,-1.68,-8.85,0.84,-1.54,-1.75,2024-06-07 15:22:12.456755,0,
705822814,-3.36,-1.67,-8.86,0.98,-1.47,-1.68,2024-06-07 15:22:12.456755,0,
705822819,-3.39,-1.71,-8.9,1.26,-1.4,-1.68,2024-06-07 15:22:12.456755,0,
705822824,-3.41,-1.69,-8.94,1.26,-1.33,-1.54,2024-06-07 15:22:12.456755,0,
705822829,-3.34,-1.69,-8.9,1.33,-1.33,-1.47,2024-06-07 15:22:12.456755,0,
705822833,-3.37,-1.7,-8.91,1.33,-1.33,-1.4,2024-06-07 15:22:12.456755,0,
705822838,-3.37,-1.68,-8.9,1.4,-1.47,-1.47,2024-06-07 15:22:12.456755,0,
705822843,-3.38,-1.69,-8.93,1.19,-1.54,-1.47,2024-06-07 15:22:12.515904,0,
705822847,-3.35,-1.67,-8.96,1.05,-1.54,-1.4,2024-06-07 15:22:12.515904,0,
705822852,-3.41,-1.71,-8.97,0.98,-1.61,-1.47,2024-06-07 15:22:12.515904,0,
705822857,-3.34,-1.73,-8.94,0.91,-1.68,-1.47,2024-06-07 15:22:12.515904,0,
705822862,-3.39,-1.73,-8.96,0.7,-1.75,-1.47,2024-06-07 15:22:12.515904,0,
705822867,-3.37,-1.7,-8.98,0.56,-1.89,-1.47,2024-06-07 15:22:12.515904,0,
705822871,-3.39,-1.75,-8.96,0.14,-2.03,-1.47,2024-06-07 15:22:12.515904,0,
705822876,-3.39,-1.71,-8.97,-0.07,-2.03,-1.47,2024-06-07 15:22:12.515904,0,
705822882,-3.35,-1.69,-8.96,-0.28,-1.89,-1.4,2024-06-07 15:22:12.546545,0,
705822886,-3.34,-1.71,-8.9,-0.49,-1.68,-1.54,2024-06-07 15:22:12.546545,0,
705822891,-3.34,-1.71,-8.9,-0.49,-1.68,-1.68,2024-06-07 15:22:12.546545,0,
705822896,-3.37,-1.69,-8.87,-0.42,-1.75,-1.82,2024-06-07 15:22:12.546545,0,
705822901,-3.36,-1.61,-8.87,-0.28,-1.61,-1.89,2024-06-07 15:22:12.546545,0,
705822906,-3.33,-1.63,-8.86,0.0,-1.4,-1.89,2024-06-07 15:22:12.546545,0,
705822910,-3.35,-1.63,-8.89,0.35,-1.26,-1.96,2024-06-07 15:22:12.546545,0,
705822915,-3.4,-1.6,-8.86,0.77,-1.12,-1.96,2024-06-07 15:22:12.546545,0,
705822920,-3.37,-1.62,-8.9,1.26,-0.84,-1.89,2024-06-07 15:22:12.576562,0,
